gen,nevals,avg,std,min,max
0,58,-2.6037417248951296,8.763315969325598,-16.81855483107135,35.66396203245435
1,58,-2.865326028019548,9.124705548743592,-18.568045539789924,41.274986360844665
2,58,-4.061319571285912,9.247769313313174,-18.646607579480058,25.835485340298174
3,58,1.2004531642874314,13.785779206808819,-17.90139884300196,46.87722641792807
4,58,2.6671465553384137,11.99621413729969,-12.100150852669383,38.215807846188156
5,58,10.7941531769182,19.87091504477016,-13.099729101636056,73.3866361306012
6,58,8.912725168841288,17.88726331451977,-13.881074164393555,56.01983102275697
7,58,9.826553842373302,14.10906881503932,-14.970967288760967,41.10072840313319
8,58,15.493319806264553,16.60091760972442,-9.25445543952921,67.5803281126878
9,58,18.411731426151967,16.660097398972525,-11.764518825530764,67.53067834716526
10,58,19.327205364532222,17.557785595410774,-10.61236087706287,56.5275977030589
11,58,20.096739382722447,18.850917013285862,-8.699963839221333,67.25026281496758
12,58,22.856021963427906,15.720759097274522,-9.698725566725312,63.557435415584365
13,58,30.824513494442684,16.1565764646186,-8.550537516680418,63.36195785263739
14,58,25.66426930191407,16.832832860046715,-7.743866672692938,63.32377056331688
15,58,27.285141743398945,15.983357543963615,-11.206055795648599,60.61736342317499
16,58,35.072970155362626,17.079277895956945,-8.855059633244071,63.56723503826261
17,58,36.33296853118519,15.987561564770186,-5.86181067582997,85.92256076454251
18,58,35.28155119811821,14.171620973403623,-7.606513747506483,63.02142357085084
19,58,32.423532380035994,14.864233628383712,4.701414071873396,70.21747204790697
20,58,34.014416812046846,14.695928703860353,-4.79432454268368,77.71755142126003
21,58,33.90912624641962,13.787771054362125,-4.745659026396211,67.36546083708289
22,58,34.87639531879751,13.588960122384327,-2.8467847325955793,77.82579146439181
23,58,37.64683589156587,14.092159587267963,4.5820614528701356,73.13601656497711
24,58,40.31677669234749,12.897088555128112,13.350098888183652,67.48647762165669
25,58,38.06623494086759,15.681848579540338,-5.40748673106834,70.57564656780094
26,58,36.68050691511035,17.233820049322368,-5.925354205059197,86.58317952631947
27,58,44.62767699719206,13.310586048431619,16.83006633832161,77.59441695507554
28,58,40.60701236418562,15.456071150590471,-3.3487015051281404,74.0974289296761
29,58,40.361917069324036,18.706684161934064,-2.4722097420808815,85.02734767965977
30,58,37.846925783042494,14.122258133746701,15.023659512724052,70.28960453492434
31,58,42.499395414333,13.460294603931024,14.68147127235531,77.81824676232422
32,58,39.7321827609562,15.039150613703931,7.917703607021949,73.6940052582917
33,58,41.37287551123076,14.567968203641618,6.599987830200625,86.05825152145161
34,58,43.33946558464119,17.610844683173365,-1.1571095694899114,74.01643798800878
35,58,43.96580642732228,14.932626541141452,12.975746986422354,70.7201081385777
36,58,44.865158297430575,16.506464875255087,5.518640424573675,84.81259055353016
37,58,48.404652400085425,17.826197299690516,7.834459688844959,86.44749140160128
38,58,44.12788863731075,15.638507696493402,8.79461984224671,73.2052590023803
39,58,48.34635703250394,14.933037349650983,12.850210341717933,76.97542842956408
40,58,42.70521775069264,14.362233795888057,9.55019110061668,77.15836164971802
41,58,46.83392535838439,15.41545737517375,8.33216572196374,77.47917675461349
42,58,46.072148040083704,16.183558427033493,7.792167254572384,77.19661370905246
43,58,49.25481206535552,14.649853486466483,24.0521712535929,77.42436777982755
44,58,49.70834330171134,16.74225223474992,10.975617069098519,86.36160035774242
45,58,48.98944886570472,16.03403778348384,4.234902004395543,85.09072026671352
46,58,49.97091268087684,17.740407381798573,9.915514709672607,77.52510347085679
47,58,46.77465854184249,19.040767172277796,-7.229398190469869,77.60175129727325
48,58,53.84684974753692,16.139628735182335,19.91666519229053,86.28721704229113
49,58,51.69315541627515,16.699392453490226,16.833273033365067,77.57469824955369
